2024-06-15 21:56:01.567 [main] INFO  o.d.chzzkbot.GuribotApplication - Starting GuribotApplication using Java 21.0.1 with PID 34152 (C:\Users\gs521\IdeaProjects\guribot\build\classes\java\main started by gs521 in C:\Users\gs521\IdeaProjects\guribot)
2024-06-15 21:56:01.570 [main] INFO  o.d.chzzkbot.GuribotApplication - The following 1 profile is active: "local"
2024-06-15 21:56:01.631 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - Using Docker Compose file 'C:\Users\gs521\IdeaProjects\guribot\compose.yaml'
2024-06-15 21:56:03.061 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - There are already Docker Compose services running, skipping startup
2024-06-15 21:56:04.425 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-15 21:56:04.561 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 127 ms. Found 1 JPA repository interface.
2024-06-15 21:56:04.772 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[org.dendrocopos.chzzkbot]' package. Please check your configuration.
2024-06-15 21:56:04.857 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3c1abcb0-0109-3688-bfc3-ed004ff4a23d
2024-06-15 21:56:05.179 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.182 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.188 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.190 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.192 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.493 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-06-15 21:56:05.508 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-06-15 21:56:05.509 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-15 21:56:05.610 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-06-15 22:01:56.968 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-06-15 22:01:56.998 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@4bc39640
2024-06-15 22:01:57.000 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-06-15 22:01:57.118 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-06-15 22:01:57.195 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-06-15 22:01:57.231 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-06-15 22:01:57.590 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-06-15 22:01:58.561 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-06-15 22:01:58.614 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-06-15 22:01:59.374 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2024-06-15 22:01:59.454 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-06-15 22:02:00.001 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-06-15 22:02:00.074 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4d5dc037, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@500497e3, org.springframework.security.web.context.SecurityContextHolderFilter@15554017, org.springframework.security.web.header.HeaderWriterFilter@51b274ce, org.springframework.web.filter.CorsFilter@309d298, org.springframework.security.web.authentication.logout.LogoutFilter@2a801d1e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@73ce6315, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4c60d61, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6470078d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5e5db72e, org.springframework.security.web.session.SessionManagementFilter@7015b29b, org.springframework.security.web.access.ExceptionTranslationFilter@5cfc283d, org.springframework.security.web.access.intercept.AuthorizationFilter@7dafb9f9]
2024-06-15 22:02:01.641 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
2024-06-15 22:02:01.720 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-06-15 22:02:01.858 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2024-06-15 22:02:01.895 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2024-06-15 22:02:01.896 [main] INFO  c.netflix.discovery.DiscoveryClient - Client configured to neither register nor query for data.
2024-06-15 22:02:01.905 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1718456521904 with initial instances count: 0
2024-06-15 22:02:01.914 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application CHZZKBOT with eureka with status UP
2024-06-15 22:02:01.930 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-06-15 22:02:01.931 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
2024-06-15 22:02:01.949 [main] INFO  o.d.chzzkbot.GuribotApplication - Started GuribotApplication in 10.735 seconds (process running for 11.842)
2024-06-15 22:02:01.990 [main] INFO  o.d.c.core.config.WebClientConfig - Request: GET https://api.chzzk.naver.com/service/v1/search/channels?keyword=%EB%AE%A4%EB%A1%9C%EB%82%98&offset=0&size=13&withFirstChannelContent=false
2024-06-15 22:02:01.991 [main] INFO  o.d.c.core.config.WebClientConfig - Accept
2024-06-15 22:02:01.991 [main] INFO  o.d.c.core.config.WebClientConfig - Cookie
2024-06-15 22:02:01.991 [main] INFO  o.d.c.core.config.WebClientConfig - User-Agent
2024-06-15 22:02:02.402 [RMI TCP Connection(2)-192.168.0.2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-06-15 22:02:02.402 [RMI TCP Connection(2)-192.168.0.2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-06-15 22:02:02.406 [RMI TCP Connection(2)-192.168.0.2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2024-06-15 22:02:02.813 [reactor-http-nio-2] INFO  o.d.c.core.config.WebClientConfig - Response: 200 OK
2024-06-15 22:02:02.832 [main] INFO  o.d.chzzkbot.chzzk.main.ChatMain - channelSearch : {"code":200,"message":null,"content":{"size":13,"page":{"next":{"offset":13}},"data":[{"channel":{"channelId":"de59aa8cca4cab79be467383a4d52b3f","channelName":"뮤로나","channelImageUrl":"https://nng-phinf.pstatic.net/MjAyNDAyMDRfMjAw/MDAxNzA3MDUwNjY3NDA2.nzHAm1YlkeIYZJrwYtHbY0VZxKMRcf3Bg5B7E8WdpC4g.eJ9A-byL4Rf4A8VpvxbnbQPaOh1dbXBC0ESbNBTraXgg.PNG/export202308311835377723_-_%EB%B3%B5%EC%82%AC%EB%B3%B8.png","verifiedMark":false,"channelDescription":"로나 진짜 잘하죠?","followerCount":171,"openLive":true,"personalData":{"following":{"following":true,"notification":true,"followDate":"2024-06-09 14:40:09"},"privateUserBlock":false}}}]}}
2024-06-15 22:02:02.839 [main] INFO  o.d.chzzkbot.chzzk.main.ChatMain - search channelInfo : {channel={channelId=de59aa8cca4cab79be467383a4d52b3f, channelName=뮤로나, channelImageUrl=https://nng-phinf.pstatic.net/MjAyNDAyMDRfMjAw/MDAxNzA3MDUwNjY3NDA2.nzHAm1YlkeIYZJrwYtHbY0VZxKMRcf3Bg5B7E8WdpC4g.eJ9A-byL4Rf4A8VpvxbnbQPaOh1dbXBC0ESbNBTraXgg.PNG/export202308311835377723_-_%EB%B3%B5%EC%82%AC%EB%B3%B8.png, verifiedMark=false, channelDescription=로나 진짜 잘하죠?, followerCount=171.0, openLive=true, personalData={following={following=true, notification=true, followDate=2024-06-09 14:40:09}, privateUserBlock=false}}}
2024-06-15 22:02:02.840 [main] INFO  o.d.c.core.config.WebClientConfig - Request: GET https://comm-api.game.naver.com/nng_main/v1/user/getUserStatus
2024-06-15 22:02:02.840 [main] INFO  o.d.c.core.config.WebClientConfig - Accept
2024-06-15 22:02:02.840 [main] INFO  o.d.c.core.config.WebClientConfig - Cookie
2024-06-15 22:02:02.915 [reactor-http-nio-3] INFO  o.d.c.core.config.WebClientConfig - Response: 200 OK
2024-06-15 22:02:02.916 [main] INFO  o.d.chzzkbot.chzzk.main.ChatMain - search myInfo : {hasProfile=true, userIdHash=df8f379a917fea898a0d96ec1e862bbd, nickname=뮤로나 봇, profileImageUrl=https://nng-phinf.pstatic.net/MjAyNDA2MDlfMTQx/MDAxNzE3OTExNTgzNTk5.O3iEsXmLgxETO5a0XWE3M5q_i0KxLIfnZsE3XmXr-NEg.kSY6b6xGdUAItHp2N8IU_H7g6Riho0UoUIhxH9nCX24g.PNG/b3faabb5d0d09446.png, penalties=[], officialNotiAgree=false, officialNotiAgreeUpdatedDate=null, verifiedMark=false, loggedIn=true}
2024-06-15 22:02:02.917 [main] INFO  o.d.c.core.config.WebClientConfig - Request: GET https://api.chzzk.naver.com/polling/v2/channels/de59aa8cca4cab79be467383a4d52b3f/live-status
2024-06-15 22:02:02.917 [main] INFO  o.d.c.core.config.WebClientConfig - Accept
2024-06-15 22:02:02.917 [main] INFO  o.d.c.core.config.WebClientConfig - Cookie
2024-06-15 22:02:02.917 [main] INFO  o.d.c.core.config.WebClientConfig - User-Agent
2024-06-15 22:02:02.961 [reactor-http-nio-2] INFO  o.d.c.core.config.WebClientConfig - Response: 200 OK
2024-06-15 22:02:02.966 [main] INFO  o.d.chzzkbot.chzzk.main.ChatMain - search chatChannelInfo : {liveTitle=오늘 버튜버 데뷔 첫 날!!! 인데 사고 침 ㅎ (ﾉ◕ヮ◕)ﾉ*:･ﾟ, status=OPEN, concurrentUserCount=12.0, accumulateCount=612.0, paidPromotion=false, adult=false, clipActive=true, chatChannelId=N1FUPP, tags=[버츄얼, 버튜버, 로스트아크, 종겜], categoryType=ETC, liveCategory=talk, liveCategoryValue=talk, livePollingStatusJson={"status": "STARTED", "isPublishing": true, "playableStatus": "PLAYABLE", "trafficThrottling": -1, "callPeriodMilliSecond": 10000}, faultStatus=null, userAdultStatus=ADULT, chatActive=true, chatAvailableGroup=ALL, chatAvailableCondition=REAL_NAME, minFollowerMinute=0.0, chatDonationRankingExposure=true}
2024-06-15 22:02:02.966 [main] INFO  o.d.c.core.config.WebClientConfig - Request: GET https://comm-api.game.naver.com/nng_main/v1/chats/access-token?channelId=N1FUPP&chatType=STREAMING
2024-06-15 22:02:02.966 [main] INFO  o.d.c.core.config.WebClientConfig - Accept
2024-06-15 22:02:02.966 [main] INFO  o.d.c.core.config.WebClientConfig - Cookie
2024-06-15 22:02:02.999 [reactor-http-nio-3] INFO  o.d.c.core.config.WebClientConfig - Response: 200 OK
2024-06-15 22:02:02.999 [main] INFO  o.d.chzzkbot.chzzk.main.ChatMain - search tokenInfo : {accessToken=xkzR9A0I52ZMbj3iuCK9jB4HTra4eFVDdU6u92fzAXGnQ/H08byjPHh+90Oj3Wk+pPp1QhCGr/YGkNvgHDmvI7t1uT0crmums1aKxqWIhJQ=, temporaryRestrict={temporaryRestrict=false, times=0.0, duration=null, createdTime=null}, realNameAuth=true, extraToken=edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ==}
2024-06-15 22:02:03.187 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","bdy":{"accTkn":"xkzR9A0I52ZMbj3iuCK9jB4HTra4eFVDdU6u92fzAXGnQ/H08byjPHh+90Oj3Wk+pPp1QhCGr/YGkNvgHDmvI7t1uT0crmums1aKxqWIhJQ=","auth":"SEND","uuid":"d9f1a0ae-29da-4270-8b23-1b26fde10f63","sid":"VVYGwtySkwky3BlyNH4Oj4CBHG9!PeYTCikJtRSlnsYtLFrvtnebQg7XwZdqFtPBb8ZEgl3yo_ZSltDgLzgVjg--"},"cmd":10100,"retCode":0,"retMsg":"SUCCESS","tid":"1","cid":"N1FUPP"}
2024-06-15 22:02:03.198 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CONNECTED : 10100
2024-06-15 22:02:03.198 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - openWebSocketJson : {svcid=game, ver=2, bdy={devType=2001, accTkn=xkzR9A0I52ZMbj3iuCK9jB4HTra4eFVDdU6u92fzAXGnQ/H08byjPHh+90Oj3Wk+pPp1QhCGr/YGkNvgHDmvI7t1uT0crmums1aKxqWIhJQ=, uid=df8f379a917fea898a0d96ec1e862bbd, auth=SEND, sid=VVYGwtySkwky3BlyNH4Oj4CBHG9!PeYTCikJtRSlnsYtLFrvtnebQg7XwZdqFtPBb8ZEgl3yo_ZSltDgLzgVjg--}, cmd=100, tid=1, cid=N1FUPP}
2024-06-15 22:02:34.340 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"그래서 종족값이 뭔가요?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456554425,"utime":1718456554425,"msgTid":null,"msgTime":1718456554425}],"cmd":93101,"tid":"321","cid":"N1FUPP"}
2024-06-15 22:02:34.341 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 칠색딱따구리 : 그래서 종족값이 뭔가요?
2024-06-15 22:02:45.998 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"9d23526b050ab573eb5265d4932064f8","profile":"{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickname\":\"뮤로나발닦개\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"어허 언급금지!","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"RUPEHQq7WsbWIMFMTdyRBrHl8Ycb98ZSm9vBQlbf7gI3zUERYRHdD9BaEVuRDeHnTSyRRBbBKRy44RdwN297eA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456566037,"utime":1718456566037,"msgTid":null,"msgTime":1718456566037}],"cmd":93101,"tid":"18","cid":"N1FUPP"}
2024-06-15 22:02:45.998 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤로나발닦개 : 어허 언급금지!
2024-06-15 22:02:48.417 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"뮤콩족 하실건가요?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456568455,"utime":1718456568455,"msgTid":null,"msgTime":1718456568455}],"cmd":93101,"tid":"322","cid":"N1FUPP"}
2024-06-15 22:02:48.417 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 칠색딱따구리 : 뮤콩족 하실건가요?
2024-06-15 22:02:57.415 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"뿅망치족 ㅋㅋㅋㅋㅋㅋ","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkMB28RSkbzsIRArtH30hZuKAeeoN8ZYcI\\/mAwbKys4UBw==\"}","ctime":1718456577501,"utime":1718456577501,"msgTid":null,"msgTime":1718456577501}],"cmd":93101,"tid":"806-1718456577455-433","cid":"N1FUPP"}
2024-06-15 22:02:57.415 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 뿅망치족 ㅋㅋㅋㅋㅋㅋ
2024-06-15 22:03:06.868 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"89a44ca2215f442a6ca04f017c4221ac","profile":"{\"userIdHash\":\"89a44ca2215f442a6ca04f017c4221ac\",\"nickname\":\"포로리송송\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":211904,\"badgeId\":\"donation_newbie\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/fan.png\",\"activated\":true}],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"슈샤이어해요 종족 ㅋ","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"6B/8RbhBviuv3j3hAxRGdHOqhXOop7x0uTGZ4pyt5aYMWBepOUA/Pd5FJ9b7jr4ekaZYixBFX7gmnZ4iizTCZQ==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456586882,"utime":1718456586882,"msgTid":null,"msgTime":1718456586882}],"cmd":93101,"tid":"7","cid":"N1FUPP"}
2024-06-15 22:03:06.869 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 포로리송송 : 슈샤이어해요 종족 ㅋ
2024-06-15 22:03:18.968 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":22,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/bronze.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456599071,"utime":1718456599071,"msgTid":null,"msgTime":1718456599071}],"cmd":93101,"tid":"323","cid":"N1FUPP"}
2024-06-15 22:03:18.968 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 칠색딱따구리 : ?
2024-06-15 22:03:18.984 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","bdy":{"ctime":1718456599113,"msgTime":1718456599113,"extras":"{\"emojis\":\"\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"osType\":\"PC\",\"chatType\":\"STREAMING\",\"extraToken\":\"edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ\\u003d\\u003d\"}"},"cmd":13101,"retCode":0,"retMsg":"SUCCESS","tid":"3","cid":"N1FUPP"}
